Row_ID,Product,License,Sales,Quantity,Discount,Profit,is_Refunded
1628.0,FinanceHub,ZM7CLWB5IZ,"517,5",6,0,"155,25",false
8383.0,FinanceHub,5G942G7UOU,"241,5",4,"0,3",0,false
9838.0,FinanceHub,70EWU8GEW3,45472,2,0,45518,false
1373.0,FinanceHub,SAFZ22CRP1,45472,2,0,45518,false
485.0,FinanceHub,NQ8BD6TLCM,45472,2,0,45518,false
643.0,FinanceHub,5ZNPUOCII5,"26,25",7,0,45455,false
1702.0,FinanceHub,YIM0U3Q4GI,11414,9,"0,1","321,84",false
8543.0,FinanceHub,0C1O1U4N8J,"422,625",7,"0,3",0,false
2560.0,FinanceHub,K1XTGBL2OQ,"15,75",5,0,"7,56",false
8838.0,FinanceHub,24YCTZ571G,"15,75",5,0,"7,56",false
3935.0,FinanceHub,2C14IAH0IE,74,5,0,37,false
6464.0,FinanceHub,D2ILU26Y5L,74,5,0,37,false
1178.0,FinanceHub,SC6XM97GY6,"172,5",2,0,"51,75",false
7949.0,FinanceHub,QUXMUJ840K,"362,25",6,"0,3",0,false
6176.0,FinanceHub,XOS8IST707,-76608,4,0,"422,51",false
9660.0,FinanceHub,T3NURF3EZL,"18,75",5,0,9,false
2451.0,FinanceHub,LALSYHZXXT,"18,75",5,0,9,false
9341.0,FinanceHub,OPC57RY5HF,"18,75",5,0,9,false
4632.0,FinanceHub,33BH6D7HY5,"51,75",5,0,"24,84",false
3341.0,FinanceHub,57KV6SKUSH,"51,75",5,0,"24,84",true
4372.0,FinanceHub,YPVQD7RGC6,"51,75",5,0,"24,84",false
8282.0,FinanceHub,ISLAKZN15T,207,3,"0,2","25,875",false
1833.0,FinanceHub,S4CZEW08BU,207,3,"0,2","25,875",false
7526.0,FinanceHub,FKHTY873WT,-150753,5,"0,2","148,704",false
4378.0,FinanceHub,6FJCT04HRR,-150753,5,"0,2","148,704",false
4261.0,FinanceHub,JLYDJBQ01D,45425,5,0,"6,003",false
1345.0,FinanceHub,E3I460CA54,45425,5,0,"6,003",false
1561.0,FinanceHub,F84V88OF5N,45553,6,0,"9,072",false
6927.0,FinanceHub,JL1CYSOTI2,45553,3,0,"8,694",false
8805.0,FinanceHub,NNWAK8HNMF,45553,3,0,"8,694",false
5300.0,FinanceHub,BGVB3ED8GD,45553,3,0,"8,694",false
1953.0,FinanceHub,XCR4YNSA1R,45553,6,0,"9,072",false
5798.0,FinanceHub,P6NKIYF3YB,45553,3,0,"8,694",false
7442.0,FinanceHub,W0STYS15CZ,45553,3,0,"8,694",false
4142.0,FinanceHub,H58RPXY5OC,45553,3,0,"8,694",false
1282.0,FinanceHub,3ZG4W0J647,45641,3,"0,2","4,914",false
7247.0,FinanceHub,XK6DR1M154,45641,3,"0,2","4,914",false
8010.0,FinanceHub,UW4A58TWZ9,-210500,5,0,"383,931",false
5392.0,FinanceHub,FX8YO1B81Y,45434,6,0,45514,false
6617.0,FinanceHub,DQR4LQF0XT,45434,6,0,45514,false
9120.0,FinanceHub,DMMPCTMRPF,45434,7,0,"10,584",false
446.0,FinanceHub,5SM0V6VK2L,45434,7,0,"10,584",false
3265.0,FinanceHub,9KR77ZTUQ6,45514,4,"0,2","3,528",false
6524.0,FinanceHub,X718UX1F4F,45514,2,"0,2","3,276",false
6845.0,FinanceHub,VEIOGQ9UT6,-306833,4,0,"307,1448",false
3940.0,FinanceHub,Q33R7CSYUE,-173610,5,0,"356,225",true
7988.0,FinanceHub,KKOEGH3MAL,45347,4,0,"11,592",false
1490.0,FinanceHub,QYP83OL683,45387,2,"0,2","1,764",false
6546.0,FinanceHub,WD37QPJ742,45387,2,"0,2","1,764",false
2551.0,FinanceHub,ZK7A7UEZWM,45387,2,"0,2","1,764",false
7878.0,FinanceHub,O2HFASS95V,45387,2,"0,2","1,764",false
7851.0,FinanceHub,4JF3HDD8B5,45387,2,"0,2","1,764",false
8644.0,FinanceHub,G3LV9F26IG,45387,1,"0,2","1,638",false
8463.0,FinanceHub,BJMGYSOV9E,45419,2,0,45446,false
8861.0,FinanceHub,71C0Y2RA82,45443,3,0,"14,904",false
3058.0,FinanceHub,P73VUUOBP5,45443,10,0,45641,false
9914.0,FinanceHub,BSWVUFL57D,45443,3,0,"14,904",false
9985.0,FinanceHub,HR60J3H8TZ,45443,10,0,45641,false
3150.0,FinanceHub,0JRIZOOONV,45443,3,0,"14,904",false
1295.0,FinanceHub,VLFQ8JFSPK,45507,1,0,1053361,true
1033.0,FinanceHub,EPKJ7TW2Y7,45396,5,0,"7,056",false
2658.0,FinanceHub,4UQCVAJV83,45396,5,0,"7,056",false
7585.0,FinanceHub,B2TPL45ZLN,45396,5,0,"6,624",false
4986.0,FinanceHub,R8YBV3CFEG,45396,5,0,"7,056",false
7381.0,FinanceHub,2DIT3M6PD1,45396,5,0,"7,056",false
7786.0,FinanceHub,2W4RZOO639,45468,2,0,2148663,false
3813.0,FinanceHub,UF6VFBREPN,45468,2,0,2148663,false
6876.0,FinanceHub,ZOGF7DYSTG,45468,2,0,2148663,false
8900.0,FinanceHub,SF6GO1POT2,45468,2,0,2148663,false
9221.0,FinanceHub,4DYXA75JL5,45484,3,0,47239,false
9609.0,FinanceHub,BXLVBDFRR0,45484,3,0,47239,false
6726.0,FinanceHub,LQK6748VBR,45484,3,0,47239,false
3427.0,FinanceHub,K5N0O5FRFW,-179698,10,0,"394,268",false
7292.0,FinanceHub,YGS7IOVYQP,45317,9,0,127075,false
732.0,FinanceHub,TU633T69HR,45357,2,0,"3,024",false
1117.0,FinanceHub,L9A3UENJ8M,45357,2,0,"3,024",false
6862.0,FinanceHub,BLPJLIQQMW,45405,8,0,364089,false
8483.0,FinanceHub,E3LOTG0VDS,45493,2,0,"9,936",false
5208.0,FinanceHub,8UDSN3T1FO,45493,2,0,"9,936",false
4090.0,FinanceHub,X55DVMCM3G,45493,2,0,"9,936",false
362.0,FinanceHub,BI0GW6QRJ7,45493,2,0,"9,936",false
361.0,FinanceHub,QKQNVDBBNG,45493,2,0,"9,936",false
557.0,FinanceHub,6QS9RXIR0N,45493,2,0,"9,936",false
881.0,FinanceHub,UDZPCR4UH6,-240084,5,"0,1","262,39",false
4209.0,FinanceHub,8X85FZ1ZKW,-107866,5,0,"481,47",false
7766.0,FinanceHub,OHP9BUWG1G,-43949,5,0,"373,779",false
168.0,FinanceHub,HJ54J056IV,-58285,9,"0,3","-24,858",false
5171.0,FinanceHub,PH6WJM4ZHQ,586094,5,0,"700,98",false
2901.0,FinanceHub,LYLN9WU9E8,45455,4,0,"6,048",false
7838.0,FinanceHub,44AUTC3FMV,45455,2,0,"5,796",false
8549.0,FinanceHub,K4N39T3YKA,45455,4,0,"6,048",false
7198.0,FinanceHub,IWH0SZK39B,45455,2,0,"5,796",false
6444.0,FinanceHub,TTT7V77GNW,45559,5,0,"11,454",false
5189.0,FinanceHub,KDIJSM5CL3,-140221,7,0,"394,212",false
8563.0,FinanceHub,GTVDPVWFFV,-162653,5,0,"378,274",false
4236.0,FinanceHub,1NUZ1ITN0K,"20,808",9,"0,2",-610868,false
788.0,FinanceHub,6V3AWBV5I5,"348,928",2,"0,2","34,8928",false
8292.0,FinanceHub,LC4VR97DQE,"2,952",1,"0,2","0,9963",false
2611.0,FinanceHub,12QJYQN2L1,"5,904",2,"0,2",2931438,false
6976.0,FinanceHub,07JA7MJU4D,"5,904",2,"0,2",2931438,false
6281.0,FinanceHub,0O2ISLA5MA,"5,904",2,"0,2",2931438,false
4762.0,FinanceHub,FB3B7K5QEP,"5,904",2,"0,2",2931438,false
9432.0,FinanceHub,7E0Z9WVQH9,"5,904",2,"0,2",2931438,false
9475.0,FinanceHub,75GNVKAQZO,"5,904",2,"0,2",2931438,false
6162.0,FinanceHub,XB9451NBAF,"11,808",4,"0,2",2904470,false
4583.0,FinanceHub,OXM7REVRZM,"23,616",8,"0,2",2850536,false
9200.0,FinanceHub,S1JLGM9SFV,"256,784",1,"0,2","32,098",false
503.0,FinanceHub,C3GIH2CGZU,"801,568",2,"0,2","50,098",false
1872.0,FinanceHub,UWJR92CASK,"801,568",2,"0,2","50,098",false
5881.0,FinanceHub,9H5B0MLQK0,"801,568",2,"0,2","50,098",false
5870.0,FinanceHub,W8FFTPOHXK,"1603,136",4,"0,2","100,196",false
2857.0,FinanceHub,SE6E1M4HN2,"1603,136",4,"0,2","100,196",false
3044.0,FinanceHub,07PYRNAZJ6,"2054,272",8,"0,2","256,784",false
3106.0,FinanceHub,V7FHUAJK95,"15,712",4,"0,2",1846789,false
612.0,FinanceHub,VX2M3QGNQ2,"15,712",4,"0,2",1846789,false
6558.0,FinanceHub,XXH1P264YD,"24,424",1,"0,2",2731467,false
9573.0,FinanceHub,PEYJMJISDE,"24,424",1,"0,2",2731467,false
3949.0,FinanceHub,LGSNCT9U47,"48,848",2,"0,2","15,8756",false
698.0,FinanceHub,B21OQ8IZ5V,"97,696",4,"0,2","31,7512",false
2810.0,FinanceHub,B3QY4ZEV2Y,"561,568",2,"0,2","28,0784",false
6406.0,FinanceHub,HAAMI8WDTF,"569,568",2,"0,2",-256947,false
9880.0,FinanceHub,Q0981D9F2I,"573,174",7,"0,1","63,686",false
8173.0,FinanceHub,MEANTAB7CO,"2,88",1,0,807918,false
2398.0,FinanceHub,95U7Y2HMZI,"5,76",2,0,2309826,false
7520.0,FinanceHub,WV4BHCHL9E,"5,76",2,0,1678688,false
8092.0,FinanceHub,HWZJD8CQ6P,"5,76",2,0,2309826,false
6393.0,FinanceHub,HWDYAWAYV4,"5,76",2,0,2309826,false
4551.0,FinanceHub,DQH7NWT1C5,"5,76",2,0,2309826,false
2090.0,FinanceHub,665EBOE33X,"5,76",2,0,1678688,false
6513.0,FinanceHub,OLC6K6WXKQ,"11,52",4,0,1661246,false
5820.0,FinanceHub,II2OWMMXTQ,"11,52",4,0,1661246,false
7408.0,FinanceHub,2ZJCLRFHNY,"11,52",5,"0,2","4,176",false
3670.0,FinanceHub,HC07ZAWH95,"11,52",5,"0,2","3,744",false
4774.0,FinanceHub,E3JSJRH14Z,"11,52",5,"0,2","4,176",false
1576.0,FinanceHub,YJJ2G10HJX,"763,28",5,"0,3","-21,808",false
2942.0,FinanceHub,7CYW7CR8HC,"1526,56",7,0,"427,4368",false
2933.0,FinanceHub,T8OZJ8OA0I,"144,784",1,"0,2",2443018,false
3869.0,FinanceHub,BHO6W7TVZ9,"240,784",1,"0,2","27,0882",false
961.0,FinanceHub,UD5G6T9N13,"321,568",2,"0,2","28,1372",false
250.0,FinanceHub,U4RHJ0Q5OZ,"321,568",2,"0,2","28,1372",false
4169.0,FinanceHub,Z6Q8R5OWQY,"433,568",2,"0,2","-65,0352",false
8170.0,FinanceHub,QB18X0G7FB,"449,568",2,"0,2","-73,0548",false
9644.0,FinanceHub,8VEXIVTQG7,"481,568",2,"0,2","54,1764",false
4643.0,FinanceHub,WGPTJOB6B8,"579,136",4,"0,2","-28,9568",false
6731.0,FinanceHub,SNKZ2BUPME,"643,136",4,"0,2","56,2744",false
1368.0,FinanceHub,PDMU3BWUXN,"899,136",4,"0,2","-146,1096",false
3146.0,FinanceHub,3HQXLNPEJO,"963,136",4,"0,2","108,3528",false
5607.0,FinanceHub,K2MSVZ7XTE,"98,392",1,"0,2","-11,0691",false
7534.0,FinanceHub,EM42K2CFPY,"196,784",2,"0,2","-22,1382",false
4259.0,FinanceHub,MENA73V6LC,"196,784",2,"0,2","-22,1382",false
1878.0,FinanceHub,PX1PFS9L7I,"393,568",4,"0,2","-44,2764",false
158.0,FinanceHub,TJX5D1WJAN,"457,568",2,"0,2","51,4764",false
7873.0,FinanceHub,ZL490XWHVR,"915,136",4,"0,2","102,9528",false
6290.0,FinanceHub,OGBJNV6QCB,"915,136",4,"0,2","102,9528",false
6128.0,FinanceHub,930LL4HE8S,"327,996",6,"0,1","54,666",false
3384.0,FinanceHub,BLZXXMOOMZ,"384,174",7,"0,1","29,8802",false
5999.0,FinanceHub,ZWJ4Q2ONXT,"338,352",3,"0,2",143998,false
8814.0,FinanceHub,0LA87JI63A,"266,352",3,"0,2","13,3176",false
2872.0,FinanceHub,TYWNOXS0I6,"314,352",3,"0,2","-35,3646",false
6044.0,FinanceHub,JHX7MUWJTO,"314,352",3,"0,2","-35,3646",false
8303.0,FinanceHub,RXQGAAA4B5,"362,352",3,"0,2","45,294",false
1848.0,FinanceHub,O8XGK8GGSF,"362,352",3,"0,2","27,1764",false
3116.0,FinanceHub,15Q1K24JAD,"532,704",6,"0,2","-39,9528",false
7342.0,FinanceHub,AN4ZOVGRSM,"162,89",13,0,"76,5583",false
8968.0,FinanceHub,K23W2TEON8,"470,155",7,"0,3","-13,433",false
7019.0,FinanceHub,IC2D2IVX53,"25,83",7,0,-181920,true
7632.0,FinanceHub,271DOZEHKY,"127,302",7,"0,3","-9,093",false
1046.0,FinanceHub,BV35FAR5ZH,"254,604",14,"0,3","-18,186",false
3665.0,FinanceHub,P7XJ1I5ZZB,"27,888",7,"0,2",-461421,false
9381.0,FinanceHub,8IE55T3VYJ,"64,784",1,"0,2",1053513,false
7348.0,FinanceHub,LQ6I8H21K2,"64,784",1,"0,2","-12,147",false
5792.0,FinanceHub,OO6231KHKS,"72,784",1,"0,2",0,false
6307.0,FinanceHub,RAF9AWCRKE,"104,784",1,"0,2","-14,4078",false
7970.0,FinanceHub,OAEP71ENHC,"120,784",1,"0,2","13,5882",false
4146.0,FinanceHub,4G3DF5JHSJ,"120,784",1,"0,2","-13,5882",false
457.0,FinanceHub,S46B8II7DP,"129,568",2,"0,2","-24,294",false
4456.0,FinanceHub,480AGDU1CR,"129,568",2,"0,2","-12,9568",false
1360.0,FinanceHub,04B9TSGCOP,"145,568",2,"0,2",0,false
2876.0,FinanceHub,36C6VHSODZ,"153,568",2,"0,2","-5,7588",false
3916.0,FinanceHub,WGA62FKSH5,"161,568",2,"0,2","10,098",false
229.0,FinanceHub,GYUSGDVAEB,"161,568",2,"0,2","-28,2744",false
1311.0,FinanceHub,UWRZBZYEI2,"161,568",2,"0,2","-8,0784",false
8125.0,FinanceHub,F48IXTA1UT,"161,568",2,"0,2","-28,2744",false
6232.0,FinanceHub,6ZAMEHURGS,"177,568",2,"0,2",2514544,false
4753.0,FinanceHub,M3JSEZZRBY,"209,568",2,"0,2","-23,5764",false
5847.0,FinanceHub,N9M1LTX0J5,"225,568",2,"0,2",2299600,false
499.0,FinanceHub,2QHECG9N6N,"241,568",2,"0,2","18,1176",false
3130.0,FinanceHub,PA4HXJKHVM,"241,568",2,"0,2","18,1176",false
2103.0,FinanceHub,P19XEIA2K3,"259,136",4,"0,2","-25,9136",false
7731.0,FinanceHub,N162FXR3QU,"291,136",4,"0,2","-25,4744",false
7837.0,FinanceHub,DGTUB3G0GQ,"307,136",4,"0,2","-11,5176",false
416.0,FinanceHub,B4D17ZSBCK,"307,136",4,"0,2","26,8744",false
2112.0,FinanceHub,HUX9LNDL7K,"323,136",4,"0,2","20,196",false
8273.0,FinanceHub,LRFJFEWI86,"387,136",4,"0,2",2371247,false
4564.0,FinanceHub,7DPAG4AENI,"419,136",4,"0,2","-57,6312",false
5485.0,FinanceHub,G113MYN3D5,"419,136",4,"0,2","-68,1096",false
7533.0,FinanceHub,BUVZBS2NWJ,"483,136",4,"0,2","54,3528",false
9843.0,FinanceHub,2G8C4CDPH9,"483,136",4,"0,2","60,392",false
6068.0,FinanceHub,D3XKL9FSAM,"518,272",8,"0,2","-97,176",false
2281.0,FinanceHub,TJFB0HE5OV,"614,272",8,"0,2","-23,0352",false
9913.0,FinanceHub,1D8NW2ABR8,"362,136",3,"0,2","-54,3204",false
6551.0,FinanceHub,SB7ZTD3B27,"327,564",4,"0,1","21,8376",false
1921.0,FinanceHub,2QVR4ILBQJ,"462,564",2,"0,1","97,6524",false
2633.0,FinanceHub,54GH7RGLDF,"42,624",2,"0,2",264528,true
9791.0,FinanceHub,VE1Z5HT3XS,"211,246",2,"0,3","-66,3916",false
866.0,FinanceHub,NI34HEJEB8,"2,89",1,0,614705,true
2617.0,FinanceHub,X5EC5VDZGH,"5,78",2,0,1923400,false
4410.0,FinanceHub,JHKJFAE9D5,"5,78",2,0,1923400,false
5368.0,FinanceHub,AE1PVLRJTA,"11,56",4,0,888392,false
1177.0,FinanceHub,LY82JGPO5Y,"11,56",4,0,888392,false
5981.0,FinanceHub,RSYXXXDRXW,"161,96",2,0,"45,3488",false
5622.0,FinanceHub,XGFUGU8O3T,"201,96",2,0,"50,49",false
2886.0,FinanceHub,833AMMWD4T,"307,92",5,"0,2","-34,641",false
6185.0,FinanceHub,I3HWGN8GXZ,"403,92",5,"0,2","25,245",false
2496.0,FinanceHub,UJN638SJFL,"647,84",8,0,"32,392",false
2817.0,FinanceHub,VIXIFVMM3Y,"60,74",1,0,"15,185",false
8161.0,FinanceHub,1KTVEE9CWD,"227,96",2,0,"36,4736",false
2634.0,FinanceHub,J7N2RG3ZCE,"220,96",1,"0,2","24,858",false
7866.0,FinanceHub,72VO598FSS,"441,92",2,"0,2","49,716",false
6709.0,FinanceHub,8BAXWGPQY5,"883,84",4,"0,2","99,432",false
2660.0,FinanceHub,SF32D8JLCD,"883,84",4,"0,2","99,432",false
1430.0,FinanceHub,5XQEJDBRVQ,"427,42",14,0,"196,6132",false
587.0,FinanceHub,XJ6G76LA59,"70,98",1,0,2843871,false
4970.0,FinanceHub,NQNKIQVE0M,"110,98",1,0,"15,5372",false
7151.0,FinanceHub,QT7IO0H2HR,"141,96",2,0,"35,49",false
800.0,FinanceHub,AS9EF00U2B,"283,92",5,"0,2","17,745",false
2072.0,FinanceHub,O0JS1E90CP,"283,92",5,"0,2","-46,137",false
540.0,FinanceHub,7BXJA35WH2,"283,92",4,0,"70,98",false
5834.0,FinanceHub,9EPYBO0HRC,"363,92",5,"0,2",0,false
7055.0,FinanceHub,WU32V8UPO7,"363,92",5,"0,2","-31,843",false
5028.0,FinanceHub,PTPXSIDF0A,"302,67",3,0,"72,6408",false
6522.0,FinanceHub,RPCQL4LEYP,"302,67",3,0,"72,6408",false
5234.0,FinanceHub,DPKR2R8Q4N,"605,34",6,0,"145,2816",false
3585.0,FinanceHub,JLJR6CR1XJ,"191,96",2,0,"32,6332",false
6612.0,FinanceHub,BSNKKHVUHT,"191,96",2,0,"51,8292",false
5518.0,FinanceHub,VYEFCR5495,"239,96",10,"0,3","-10,284",false
2367.0,FinanceHub,20L65NK277,"120,712",1,"0,2","-18,1068",false
8530.0,FinanceHub,UM47CYWO9J,"241,424",2,"0,2","-36,2136",false
2750.0,FinanceHub,NNMMAVKFL7,"585,552",3,"0,2","73,194",false
5469.0,FinanceHub,UMCDVY294F,"585,552",3,"0,2","73,194",false
7695.0,FinanceHub,2WOE6J30E5,"167,888",7,"0,2","14,6902",false
4593.0,FinanceHub,ERQZ9P3YD1,"146,352",3,"0,2","-5,4882",false
2066.0,FinanceHub,SDYP6F0YCF,"146,352",3,"0,2","-9,147",false
5164.0,FinanceHub,TNIAWRU4XZ,"170,352",3,"0,2","-17,0352",false
3842.0,FinanceHub,86PWG9BHRV,"170,352",3,"0,2","10,647",false
6577.0,FinanceHub,67HCXOF4SP,"170,352",3,"0,2","-17,0352",false
7362.0,FinanceHub,K58WHHUM4U,"194,352",3,"0,2","-36,441",false
8647.0,FinanceHub,Z47M5XTQ8L,"194,352",3,"0,2","19,4352",false
6516.0,FinanceHub,OQM38GWAY9,"218,352",3,"0,2",0,false
6863.0,FinanceHub,LJLQKVOR37,"218,352",3,"0,2","-19,1058",false
5491.0,FinanceHub,APEZ39XVXS,"218,352",3,"0,2","-19,1058",false
4692.0,FinanceHub,1LJQTUG48P,"242,352",3,"0,2","-42,4116",false
9830.0,FinanceHub,5LSIDMWDXH,"242,352",3,"0,2","15,147",false
6150.0,FinanceHub,F36JXX0NJ6,"340,704",6,"0,2","-34,0704",false
8040.0,FinanceHub,KTOA5C9AOJ,"388,704",6,"0,2","38,8704",true
8340.0,FinanceHub,Y0SZ5EDLGR,"436,704",6,"0,2","-38,2116",false
9643.0,FinanceHub,Y72P514WOS,"436,704",6,"0,2","21,8352",false
6608.0,FinanceHub,ABC9PDT902,"484,704",6,"0,2","-84,8232",true
3625.0,FinanceHub,MT85ONNRM1,"681,408",12,"0,2","42,588",false
6071.0,FinanceHub,J0NOWEXOX0,"17,544",3,"0,2",2670410,false
1838.0,FinanceHub,2QOULC4726,"17,544",3,"0,2",2670410,false
5827.0,FinanceHub,W5TAXY3KDE,"90,801",1,"0,1","14,1246",false
6710.0,FinanceHub,KOLD8DHSVL,"230,352",3,"0,2","20,1558",false
295.0,FinanceHub,VXLULH6T3H,"230,352",3,"0,2","20,1558",false
2905.0,FinanceHub,GK5AW3CGIC,"539,658",3,"0,3","-7,7094",false
9289.0,FinanceHub,B5A4B9R23C,"1079,316",6,"0,3","-15,4188",false
8272.0,FinanceHub,HJGZLC67F8,"2563,056",8,"0,1","313,2624",false
8206.0,FinanceHub,GOTZWRDY82,"577,764",2,"0,1","115,5528",false
2609.0,FinanceHub,JUT2WRYY7R,"2,52",1,"0,2","0,882",false
2519.0,FinanceHub,ETOB6WVSQV,"20,16",7,0,2514575,false
176.0,FinanceHub,XDWUW8RSHO,"20,16",4,"0,2","6,552",false
8149.0,FinanceHub,BMOLX9O9C0,"20,16",7,0,2514575,false
9894.0,FinanceHub,M66YEXX91E,"403,56",4,0,"96,8544",false
4553.0,FinanceHub,2R6IGHEAKB,"230,28",3,"0,2","23,028",false
7932.0,FinanceHub,VWMJ8B21DG,"230,28",3,"0,2","23,028",false
3752.0,FinanceHub,7BSPFEIBXY,"230,28",3,"0,2","23,028",false
2615.0,FinanceHub,1IL5UM2I5S,"230,28",3,"0,2","23,028",false
1477.0,FinanceHub,FJM580LZUQ,"28,91",7,0,"13,2986",false
9097.0,FinanceHub,40HKC4GKUW,"28,91",7,0,"13,2986",false
9301.0,FinanceHub,UPW5ZD1SD9,"56,686",1,"0,3","-20,245",false
6208.0,FinanceHub,9ZQS72FEYD,"56,686",1,"0,3","-14,5764",false
6812.0,FinanceHub,P2SIY01E6D,"113,372",2,"0,3","-29,1528",false
6821.0,FinanceHub,5D8SE1BI96,"113,372",2,"0,3","-3,2392",false
2052.0,FinanceHub,75N50AY8GH,"341,488",8,"0,3","-73,176",false
1516.0,FinanceHub,XV30PE34CX,"63,686",1,"0,3","-9,098",false
4472.0,FinanceHub,OWI2CVU4O8,"63,686",1,"0,3","-15,4666",false
24.0,FinanceHub,AJOASBK55N,"71,372",2,"0,3","-1,0196",false
3543.0,FinanceHub,53T2N1OER4,"99,372",2,"0,3","-7,098",false
5255.0,FinanceHub,QS6G48M4M7,"99,372",2,"0,3","-7,098",false
3675.0,FinanceHub,BDMG7G0CJL,"127,372",2,"0,3","-30,9332",false
7044.0,FinanceHub,LPY48WKP9N,"198,744",4,"0,3","-14,196",false
7829.0,FinanceHub,WWN3NWQEMS,"63,936",3,"0,2",743787,false
3769.0,FinanceHub,BMZH9ZCQ93,"1013,832",9,"0,2","101,3832",false
6100.0,FinanceHub,3Z6T4L1UGM,"2888,127",11,"0,1","609,7157",false
3812.0,FinanceHub,O3M5L6NJ45,"146,136",3,"0,2","16,4403",false
9707.0,FinanceHub,RX6HJ5KG54,"242,136",3,"0,2",-303545,false
1268.0,FinanceHub,RTBF5RTN9X,"292,272",6,"0,2","18,267",false
9284.0,FinanceHub,TWT7M3PAI0,"11,696",2,"0,2",2766408,false
4286.0,FinanceHub,6YR7C1CGAI,"11,696",2,"0,2",2766408,false
6735.0,FinanceHub,AVTGDZ5OWT,"11,696",2,"0,2",2766408,false
2669.0,FinanceHub,63FZWA0OKT,"40,784",1,"0,2",1454488,false
2963.0,FinanceHub,H7X0FVZNP2,"81,568",2,"0,2",-49427,false
2280.0,FinanceHub,TBSDIDF1KL,"97,568",2,"0,2","-6,098",false
7406.0,FinanceHub,LMRAQSR79K,"97,568",2,"0,2","-6,098",false
414.0,FinanceHub,JO47LVRDO3,"113,568",2,"0,2","-18,4548",false
3033.0,FinanceHub,VVJ9UZYPGE,"195,136",4,"0,2","-12,196",false
9827.0,FinanceHub,XI6L97WX0S,"195,136",4,"0,2","-12,196",false
3169.0,FinanceHub,2PYZ5MQETB,"390,272",8,"0,2","-24,392",true
6424.0,FinanceHub,U1U2P4CXJV,"454,272",8,"0,2","-73,8192",false
7724.0,FinanceHub,QGM9PROSAH,"179,886",1,"0,3","-2,5698",false
6741.0,FinanceHub,9ZMGBKMXDW,"359,772",2,"0,3","-5,1396",false
2004.0,FinanceHub,Z0TAVAKG7A,"304,45",5,0,"76,1125",false
4929.0,FinanceHub,ZBD60SKWZ9,"897,15",3,0,"251,202",false
425.0,FinanceHub,HOMM5C3XFL,"866,4",4,0,"225,264",false
5754.0,FinanceHub,B5XLUG85IJ,"866,4",4,0,"225,264",false
1777.0,FinanceHub,3OAGE6T1XY,"3,15",1,0,"1,512",false
6561.0,FinanceHub,FWW9IW2MX7,"3,15",1,0,"1,512",false
2466.0,FinanceHub,8MJEG4MQU1,"3,15",1,0,"1,512",false
1089.0,FinanceHub,XPIY1XQPQ5,"3,15",1,0,"1,512",false
5769.0,FinanceHub,1V8W374EU9,"3,15",1,0,"1,512",false
5752.0,FinanceHub,LVXY1R7P88,"44,4",3,0,45344,false
5285.0,FinanceHub,K3HV71LHVB,"44,4",3,0,45344,false
2181.0,FinanceHub,D883L570CZ,"44,4",3,0,45344,false
9049.0,FinanceHub,WGYTW8LBR9,"44,4",3,0,45344,false
5896.0,FinanceHub,A43S20EG0C,"44,4",3,0,45344,false
5476.0,FinanceHub,MRRJ31RVU9,"44,4",3,0,45344,false
5295.0,FinanceHub,WXKQO2Z5XE,"50,4",8,0,"23,184",false
7693.0,FinanceHub,IBCEWAPIPN,"88,8",6,0,"44,4",true
9743.0,FinanceHub,EB7DYKCAH1,"62,65",5,0,"29,4455",false
2622.0,FinanceHub,BYOWVVX5PK,"18,45",5,0,1758856,false
2086.0,FinanceHub,HY3Q2WOECJ,"18,45",5,0,1758856,false
6262.0,FinanceHub,2M5569WD70,"41,4",4,0,"19,872",true
5494.0,FinanceHub,TISPIPTJWV,"41,4",4,0,"19,872",false
1617.0,FinanceHub,S2YZHNJT2Y,"41,4",4,0,"19,872",false
5906.0,FinanceHub,GXH25R6VN0,"41,4",4,0,"19,872",false
2806.0,FinanceHub,S6MM7FNF9E,"47,516",2,"0,3","-2,0364",false
4282.0,FinanceHub,V7EPGVWJPF,"69,264",2,"0,1","14,6224",false
6006.0,FinanceHub,X0LADHR5ID,"109,764",2,"0,1",1268337,false
4780.0,FinanceHub,QC7VLFJH87,"63,882",1,"0,1","10,647",false
5710.0,FinanceHub,DDKMC1YRKB,"127,764",2,"0,1","21,294",false
7583.0,FinanceHub,PHV65NVTLX,"127,764",2,"0,1",2371187,false
7426.0,FinanceHub,L3X2M7H8HW,"85,246",2,"0,3","-6,089",false
7524.0,FinanceHub,9BA6UPURVX,"85,246",2,"0,3","-1,2178",false
8114.0,FinanceHub,7JV03U9NE6,"85,246",2,"0,3","-1,2178",false
7592.0,FinanceHub,RDFW6A5AHW,"71,246",2,"0,3","-19,3382",false
5116.0,FinanceHub,6Z17OG809R,"3,304",1,"0,2",-424410,false
8785.0,FinanceHub,CX5C5XZ9N4,"4,608",2,"0,2",1754626,true
8036.0,FinanceHub,WJD9XTP93O,"4,608",2,"0,2",1754626,false
7370.0,FinanceHub,9WJZCE87PT,"4,608",2,"0,2",1754626,false
964.0,FinanceHub,JE0001P5JE,"4,608",2,"0,2",1754626,false
1915.0,FinanceHub,S42N6NN4RL,"4,608",2,"0,2",1754626,false
9336.0,FinanceHub,2BKUMFSF9H,"4,608",2,"0,2",1123488,false
